STT,Thời gian,Ngày tháng,ÁP LỰC 1,TỔNG LƯU LƯỢNG 1,Tiêu thụ,LƯU LƯỢNG TỨC THỜI 1
2418,21:00:00,10/04/2024 9:00:00 CH,,178283.7,6.9,6.4
2419,22:00:00,10/04/2024 10:00:00 CH,,178290.4,6.7,6.1
2420,23:00:00,10/04/2024 11:00:00 CH,,178295.6,5.2,5.6
2421,0:00:00,11/04/2024 12:00:00 SA,,178297.7,2.1,2.1
2422,1:00:00,11/04/2024 1:00:00 SA,,178299.4,1.7,1.5
2423,2:00:00,11/04/2024 2:00:00 SA,,178300.9,1.5,1.6
2424,3:00:00,11/04/2024 3:00:00 SA,,178302.4,1.5,1.4
2425,4:00:00,11/04/2024 4:00:00 SA,,178304.1,1.7,1.7
2426,5:00:00,11/04/2024 5:00:00 SA,,178306.3,2.2,2.2
2427,6:00:00,11/04/2024 6:00:00 SA,,178310.4,4.1,3.6
2428,7:00:00,11/04/2024 7:00:00 SA,,178317.4,7,6.8
2429,8:00:00,11/04/2024 8:00:00 SA,,178322.7,5.3,4.9
2430,9:00:00,11/04/2024 9:00:00 SA,,178327.8,5.1,5.1
2431,10:00:00,11/04/2024 10:00:00 SA,,178331.8,4,4.4
2432,11:00:00,11/04/2024 11:00:00 SA,,178336.5,4.7,5.3
2433,12:00:00,11/04/2024 12:00:00 CH,,178341.6,5.1,5.3
2434,13:00:00,11/04/2024 1:00:00 CH,,178346.8,5.2,5.3
2435,14:00:00,11/04/2024 2:00:00 CH,,178350.9,4.1,3.9
2436,15:00:00,11/04/2024 3:00:00 CH,,178356.4,5.5,6
2437,16:00:00,11/04/2024 4:00:00 CH,,178360.9,4.5,4.5
2438,17:00:00,11/04/2024 5:00:00 CH,,178367.3,6.4,6.6
2439,18:00:00,11/04/2024 6:00:00 CH,,178375.7,8.4,8.5
2440,19:00:00,11/04/2024 7:00:00 CH,,178386.1,10.4,10.1
2441,20:00:00,11/04/2024 8:00:00 CH,,178394.6,8.5,8.2
2442,21:00:00,11/04/2024 9:00:00 CH,,178402.2,7.6,7.3
2443,22:00:00,11/04/2024 10:00:00 CH,,178407.7,5.5,5.6
2444,23:00:00,11/04/2024 11:00:00 CH,,178411.9,4.2,4
2445,0:00:00,12/04/2024 12:00:00 SA,,178414.2,2.3,2.3
2446,1:00:00,12/04/2024 1:00:00 SA,,178415.6,1.4,1.3
2447,2:00:00,12/04/2024 2:00:00 SA,,178416.9,1.3,1.2
2448,3:00:00,12/04/2024 3:00:00 SA,,178418.1,1.2,1.2
2449,4:00:00,12/04/2024 4:00:00 SA,,178419.4,1.3,1.3
2450,5:00:00,12/04/2024 5:00:00 SA,,178421.4,2,1.8
2451,6:00:00,12/04/2024 6:00:00 SA,,178425.3,3.9,3.6
2452,7:00:00,12/04/2024 7:00:00 SA,,178433.3,8,8.2
2453,8:00:00,12/04/2024 8:00:00 SA,,178438.8,5.5,5.8
2454,9:00:00,12/04/2024 9:00:00 SA,,178442.5,3.7,3.5
2455,10:00:00,12/04/2024 10:00:00 SA,,178447.6,5.1,4.5
2456,11:00:00,12/04/2024 11:00:00 SA,,178454,6.4,6.2
2457,12:00:00,12/04/2024 12:00:00 CH,,178460.3,6.3,6
2458,13:00:00,12/04/2024 1:00:00 CH,,178465.9,5.6,5.9
2459,14:00:00,12/04/2024 2:00:00 CH,,178469.2,3.3,3.4
2460,15:00:00,12/04/2024 3:00:00 CH,,178473.2,4,4
2461,16:00:00,12/04/2024 4:00:00 CH,,178477.5,4.3,4.7
2462,17:00:00,12/04/2024 5:00:00 CH,,178481.5,4,4
2463,18:00:00,12/04/2024 6:00:00 CH,,178488.6,7.1,6.8
2464,19:00:00,12/04/2024 7:00:00 CH,,178500.4,11.8,11.7
2465,20:00:00,12/04/2024 8:00:00 CH,,178509.1,8.7,9.8
2466,21:00:00,12/04/2024 9:00:00 CH,,178516.2,7.1,7.3
2467,22:00:00,12/04/2024 10:00:00 CH,,178522.8,6.6,6.6
2468,23:00:00,12/04/2024 11:00:00 CH,,178528.3,5.5,5.8
2469,0:00:00,13/04/2024 12:00:00 SA,,178530.7,2.4,2.5
2470,1:00:00,13/04/2024 1:00:00 SA,,178532.3,1.6,1.5
2471,2:00:00,13/04/2024 2:00:00 SA,,178533.5,1.2,1.1
2472,3:00:00,13/04/2024 3:00:00 SA,,178534.8,1.3,1.1
2473,4:00:00,13/04/2024 4:00:00 SA,,178536.3,1.5,1.4
2474,5:00:00,13/04/2024 5:00:00 SA,,178538.1,1.8,1.5
2475,6:00:00,13/04/2024 6:00:00 SA,,178542.6,4.5,4
2476,7:00:00,13/04/2024 7:00:00 SA,,178550.4,7.8,7.3
2477,8:00:00,13/04/2024 8:00:00 SA,,178558.5,8.1,8.6
2478,9:00:00,13/04/2024 9:00:00 SA,,178564.7,6.2,5.7
2479,10:00:00,13/04/2024 10:00:00 SA,,178569.9,5.2,4.2
2480,11:00:00,13/04/2024 11:00:00 SA,,178575.1,5.2,4.7
2481,12:00:00,13/04/2024 12:00:00 CH,,178580.8,5.7,6.1
2482,13:00:00,13/04/2024 1:00:00 CH,,178585.4,4.6,4.9
2483,14:00:00,13/04/2024 2:00:00 CH,,178589.9,4.5,4.3
2484,15:00:00,13/04/2024 3:00:00 CH,,178593.5,3.6,3.9
2485,16:00:00,13/04/2024 4:00:00 CH,,178597.3,3.8,3.6
2486,17:00:00,13/04/2024 5:00:00 CH,,178603.8,6.5,6.1
2487,18:00:00,13/04/2024 6:00:00 CH,,178612.6,8.8,9
2488,19:00:00,13/04/2024 7:00:00 CH,,178622,9.4,9.8
2489,20:00:00,13/04/2024 8:00:00 CH,,178630,8,8.4
2490,21:00:00,13/04/2024 9:00:00 CH,,178636.8,6.8,7.1
2491,22:00:00,13/04/2024 10:00:00 CH,,178642.4,5.6,4.9
2492,23:00:00,13/04/2024 11:00:00 CH,,178647.1,4.7,4.7
2493,0:00:00,14/04/2024 12:00:00 SA,,178649.7,2.6,2.4
2494,1:00:00,14/04/2024 1:00:00 SA,,178651.2,1.5,1.3
2495,2:00:00,14/04/2024 2:00:00 SA,,178652.4,1.2,1.1
2496,3:00:00,14/04/2024 3:00:00 SA,,178653.6,1.2,1
2497,4:00:00,14/04/2024 4:00:00 SA,,178654.9,1.3,1.1
2498,5:00:00,14/04/2024 5:00:00 SA,,178656.5,1.6,1.4
2499,6:00:00,14/04/2024 6:00:00 SA,,178659.4,2.9,2.5
2500,7:00:00,14/04/2024 7:00:00 SA,,178665.2,5.8,5.6
2501,8:00:00,14/04/2024 8:00:00 SA,,178671.4,6.2,6.2
2502,9:00:00,14/04/2024 9:00:00 SA,,178677.7,6.3,6.1
2503,10:00:00,14/04/2024 10:00:00 SA,,178683.8,6.1,5.9
2504,11:00:00,14/04/2024 11:00:00 SA,,178689.9,6.1,6
2505,12:00:00,14/04/2024 12:00:00 CH,,178695.7,5.8,5.3
2506,13:00:00,14/04/2024 1:00:00 CH,,178700.1,4.4,4.3
2507,14:00:00,14/04/2024 2:00:00 CH,,178703.3,3.2,3.3
2508,15:00:00,14/04/2024 3:00:00 CH,,178707.1,3.8,4
2509,16:00:00,14/04/2024 4:00:00 CH,,178711.2,4.1,3.7
2510,17:00:00,14/04/2024 5:00:00 CH,,178718.1,6.9,6.6
2511,18:00:00,14/04/2024 6:00:00 CH,,178726.8,8.7,8.8
2512,19:00:00,14/04/2024 7:00:00 CH,,178736.2,9.4,8.8
2513,20:00:00,14/04/2024 8:00:00 CH,,178743.9,7.7,8.1
2514,21:00:00,14/04/2024 9:00:00 CH,,178750,6.1,6.5
2515,22:00:00,14/04/2024 10:00:00 CH,,178754.8,4.8,5
2516,23:00:00,14/04/2024 11:00:00 CH,,178759.7,4.9,4.7
2517,0:00:00,15/04/2024 12:00:00 SA,,178762.2,2.5,2.5
2518,1:00:00,15/04/2024 1:00:00 SA,,178763.7,1.5,1.5
2519,2:00:00,15/04/2024 2:00:00 SA,,178764.9,1.2,1.1
2520,3:00:00,15/04/2024 3:00:00 SA,,178766.3,1.4,1.4
2521,4:00:00,15/04/2024 4:00:00 SA,,178767.7,1.4,1.4
2522,5:00:00,15/04/2024 5:00:00 SA,,178769.5,1.8,1.5
2523,6:00:00,15/04/2024 6:00:00 SA,,178773.9,4.4,3.6
2524,7:00:00,15/04/2024 7:00:00 SA,,178781.6,7.7,7.9
2525,8:00:00,15/04/2024 8:00:00 SA,,178788.9,7.3,7.2
2526,9:00:00,15/04/2024 9:00:00 SA,,178793.8,4.9,4.3
2527,10:00:00,15/04/2024 10:00:00 SA,,178798.4,4.6,4.2
2528,11:00:00,15/04/2024 11:00:00 SA,,178803.8,5.4,4.7
2529,12:00:00,15/04/2024 12:00:00 CH,,178810.3,6.5,6.5
2530,13:00:00,15/04/2024 1:00:00 CH,,178814.6,4.3,4.5
2531,14:00:00,15/04/2024 2:00:00 CH,,178817.9,3.3,3.1
2532,15:00:00,15/04/2024 3:00:00 CH,,178821.2,3.3,2.8
2533,16:00:00,15/04/2024 4:00:00 CH,,178825.4,4.2,3.8
2534,17:00:00,15/04/2024 5:00:00 CH,,178830.9,5.5,5.5
2535,18:00:00,15/04/2024 6:00:00 CH,,178839.6,8.7,8.5
2536,19:00:00,15/04/2024 7:00:00 CH,,178850.3,10.7,10.4
2537,20:00:00,15/04/2024 8:00:00 CH,,178858.1,7.8,8.3
2538,21:00:00,15/04/2024 9:00:00 CH,,178865.8,7.7,8
2539,22:00:00,15/04/2024 10:00:00 CH,,178872.1,6.3,6.7
2540,23:00:00,15/04/2024 11:00:00 CH,,178876.2,4.1,4.1
2541,0:00:00,16/04/2024 12:00:00 SA,,178878.6,2.4,2.1
2542,1:00:00,16/04/2024 1:00:00 SA,,178880.1,1.5,1.8
2543,2:00:00,16/04/2024 2:00:00 SA,,178881.3,1.2,1.1
2544,3:00:00,16/04/2024 3:00:00 SA,,178882.5,1.2,1.1
2545,4:00:00,16/04/2024 4:00:00 SA,,178883.8,1.3,1.2
2546,5:00:00,16/04/2024 5:00:00 SA,,178885.7,1.9,1.7
2547,6:00:00,16/04/2024 6:00:00 SA,,178889.4,3.7,3.4
2548,7:00:00,16/04/2024 7:00:00 SA,,178895.7,6.3,5.7
2549,8:00:00,16/04/2024 8:00:00 SA,,178901.5,5.8,5.1
2550,9:00:00,16/04/2024 9:00:00 SA,,178906.3,4.8,4.4
2551,10:00:00,16/04/2024 10:00:00 SA,,178911.8,5.5,5.3
2552,11:00:00,16/04/2024 11:00:00 SA,,178917,5.2,5.1
2553,12:00:00,16/04/2024 12:00:00 CH,,178923.1,6.1,6
2554,13:00:00,16/04/2024 1:00:00 CH,,178928.2,5.1,4.7
2555,14:00:00,16/04/2024 2:00:00 CH,,178932.3,4.1,4.3
2556,15:00:00,16/04/2024 3:00:00 CH,,178935.7,3.4,3.2
2557,16:00:00,16/04/2024 4:00:00 CH,,178939.1,3.4,3.2
2558,17:00:00,16/04/2024 5:00:00 CH,,178944.7,5.6,5.5
2559,18:00:00,16/04/2024 6:00:00 CH,,178953.2,8.5,9
2560,19:00:00,16/04/2024 7:00:00 CH,,178963.7,10.5,9.8
2561,20:00:00,16/04/2024 8:00:00 CH,,178973,9.3,9.2
2562,21:00:00,16/04/2024 9:00:00 CH,,178979.5,6.5,6.1
2563,22:00:00,16/04/2024 10:00:00 CH,,178985.3,5.8,5.5
2564,23:00:00,16/04/2024 11:00:00 CH,,178990.4,5.1,5.4
2565,0:00:00,17/04/2024 12:00:00 SA,,178993.7,3.3,3.2
2566,1:00:00,17/04/2024 1:00:00 SA,,178995.2,1.5,1.5
2567,2:00:00,17/04/2024 2:00:00 SA,,178996.6,1.4,1.3
2568,3:00:00,17/04/2024 3:00:00 SA,,178998,1.4,1.4
2569,4:00:00,17/04/2024 4:00:00 SA,,178999.5,1.5,1.4
2570,5:00:00,17/04/2024 5:00:00 SA,,179001.6,2.1,2.2
2571,6:00:00,17/04/2024 6:00:00 SA,,179005.5,3.9,3.9
2572,7:00:00,17/04/2024 7:00:00 SA,,179014.8,9.3,9.3
2573,8:00:00,17/04/2024 8:00:00 SA,,179020.8,6,6
2574,9:00:00,17/04/2024 9:00:00 SA,,179025.3,4.5,4.1
2575,10:00:00,17/04/2024 10:00:00 SA,,179030.5,5.2,4.6
2576,11:00:00,17/04/2024 11:00:00 SA,,179035.7,5.2,4.7
2577,12:00:00,17/04/2024 12:00:00 CH,,179040.7,5,4.5
2578,13:00:00,17/04/2024 1:00:00 CH,,179045,4.3,4.2
2579,14:00:00,17/04/2024 2:00:00 CH,,179048.5,3.5,3.3
2580,15:00:00,17/04/2024 3:00:00 CH,,179052.5,4,4.4
2581,16:00:00,17/04/2024 4:00:00 CH,,179055.6,3.1,3.2
2582,17:00:00,17/04/2024 5:00:00 CH,,179060.8,5.2,4.6
2583,18:00:00,17/04/2024 6:00:00 CH,,179072.3,11.5,10.5
2584,19:00:00,17/04/2024 7:00:00 CH,,179081.9,9.6,10.3
2585,20:00:00,17/04/2024 8:00:00 CH,,179089.4,7.5,7.3
2586,21:00:00,17/04/2024 9:00:00 CH,,179096.5,7.1,6.9
2587,22:00:00,17/04/2024 10:00:00 CH,,179102,5.5,6.2
2588,23:00:00,17/04/2024 11:00:00 CH,,179107.6,5.6,5.6
2589,0:00:00,18/04/2024 12:00:00 SA,,179110.8,3.2,3.5
2590,1:00:00,18/04/2024 1:00:00 SA,,179112.3,1.5,1.3
2591,2:00:00,18/04/2024 2:00:00 SA,,179113.7,1.4,1.3
2592,3:00:00,18/04/2024 3:00:00 SA,,179115,1.3,1.3
2593,4:00:00,18/04/2024 4:00:00 SA,,179116.6,1.6,1.2
2594,5:00:00,18/04/2024 5:00:00 SA,,179118.8,2.2,1.9
2595,6:00:00,18/04/2024 6:00:00 SA,,179121.7,2.9,2.7
2596,7:00:00,18/04/2024 7:00:00 SA,,179127.1,5.4,5.6
2597,8:00:00,18/04/2024 8:00:00 SA,,179133,5.9,6.1
2598,9:00:00,18/04/2024 9:00:00 SA,,179137.5,4.5,5.9
2599,10:00:00,18/04/2024 10:00:00 SA,,179141,3.5,6.6
2600,11:00:00,18/04/2024 11:00:00 SA,,179148.1,7.1,7.6
2601,12:00:00,18/04/2024 12:00:00 CH,,179155.3,7.2,7.2
2602,13:00:00,18/04/2024 1:00:00 CH,,179160.7,5.4,5.7
2603,14:00:00,18/04/2024 2:00:00 CH,,179164.2,3.5,4.1
2604,15:00:00,18/04/2024 3:00:00 CH,,179167.6,3.4,3.1
2605,16:00:00,18/04/2024 4:00:00 CH,,179171.6,4,3.8
2606,17:00:00,18/04/2024 5:00:00 CH,,179178.1,6.5,5.7
2607,18:00:00,18/04/2024 6:00:00 CH,,179186.8,8.7,8
2608,19:00:00,18/04/2024 7:00:00 CH,,179196,9.2,9.4
2609,20:00:00,18/04/2024 8:00:00 CH,,179202.7,6.7,6.8
2610,21:00:00,18/04/2024 9:00:00 CH,,179209,6.3,6.7
2611,22:00:00,18/04/2024 10:00:00 CH,,179214.5,5.5,5.1
2612,23:00:00,18/04/2024 11:00:00 CH,,179218.9,4.4,4.5
2613,0:00:00,19/04/2024 12:00:00 SA,,179221.1,2.2,2
2614,1:00:00,19/04/2024 1:00:00 SA,,179222.5,1.4,1.3
2615,2:00:00,19/04/2024 2:00:00 SA,,179223.8,1.3,1.2
2616,3:00:00,19/04/2024 3:00:00 SA,,179225.1,1.3,1.1
2617,4:00:00,19/04/2024 4:00:00 SA,,179226.5,1.4,1.4
2618,5:00:00,19/04/2024 5:00:00 SA,,179228.2,1.7,1.5
2619,6:00:00,19/04/2024 6:00:00 SA,,179231.8,3.6,3.6
2620,7:00:00,19/04/2024 7:00:00 SA,,179239.5,7.7,7.6
2621,8:00:00,19/04/2024 8:00:00 SA,,179245,5.5,5.3
2622,9:00:00,19/04/2024 9:00:00 SA,,179248.8,3.8,4
2623,10:00:00,19/04/2024 10:00:00 SA,,179253.6,4.8,4.2
2624,11:00:00,19/04/2024 11:00:00 SA,,179260.4,6.8,7
2625,12:00:00,19/04/2024 12:00:00 CH,,179266.4,6,6.1
2626,13:00:00,19/04/2024 1:00:00 CH,,179271.2,4.8,5.4
2627,14:00:00,19/04/2024 2:00:00 CH,,179275,3.8,3.7
2628,15:00:00,19/04/2024 3:00:00 CH,,179278.2,3.2,3.1
2629,16:00:00,19/04/2024 4:00:00 CH,,179282.1,3.9,3.7
2630,17:00:00,19/04/2024 5:00:00 CH,,179286.3,4.2,4.1
2631,18:00:00,19/04/2024 6:00:00 CH,,179295.1,8.8,8.2
2632,19:00:00,19/04/2024 7:00:00 CH,,179306,10.9,10.3
2633,20:00:00,19/04/2024 8:00:00 CH,,179316.3,10.3,10.3
2634,21:00:00,19/04/2024 9:00:00 CH,,179324.9,8.6,8.9
2635,22:00:00,19/04/2024 10:00:00 CH,,179331.4,6.5,6.4
2636,23:00:00,19/04/2024 11:00:00 CH,,179336.2,4.8,5.2
2637,0:00:00,20/04/2024 12:00:00 SA,,179338.9,2.7,2.8
2638,1:00:00,20/04/2024 1:00:00 SA,,179340.3,1.4,1.3
2639,2:00:00,20/04/2024 2:00:00 SA,,179341.8,1.5,1.4
2640,3:00:00,20/04/2024 3:00:00 SA,,179343.3,1.5,1.2
2641,4:00:00,20/04/2024 4:00:00 SA,,179344.6,1.3,1.3
2642,5:00:00,20/04/2024 5:00:00 SA,,179346.6,2,1.7
2643,6:00:00,20/04/2024 6:00:00 SA,,179350.7,4.1,4.3
2644,7:00:00,20/04/2024 7:00:00 SA,,179358,7.3,8.1
2645,8:00:00,20/04/2024 8:00:00 SA,,179363.7,5.7,5.7
2646,9:00:00,20/04/2024 9:00:00 SA,,179368.3,4.6,4.7
2647,10:00:00,20/04/2024 10:00:00 SA,,179373.9,5.6,5.3
2648,11:00:00,20/04/2024 11:00:00 SA,,179379.3,5.4,5.8
2649,12:00:00,20/04/2024 12:00:00 CH,,179384.2,4.9,4.9
2650,13:00:00,20/04/2024 1:00:00 CH,,179389.1,4.9,4.6
2651,14:00:00,20/04/2024 2:00:00 CH,,179392.6,3.5,3
2652,15:00:00,20/04/2024 3:00:00 CH,,179396.5,3.9,3.5
2653,16:00:00,20/04/2024 4:00:00 CH,,179400.7,4.2,4.2
2654,17:00:00,20/04/2024 5:00:00 CH,,179405.2,4.5,4.5
2655,18:00:00,20/04/2024 6:00:00 CH,,179414,8.8,8.4
2656,19:00:00,20/04/2024 7:00:00 CH,,179426.1,12.1,12.4
2657,20:00:00,20/04/2024 8:00:00 CH,,179435.9,9.8,9.4
2658,21:00:00,20/04/2024 9:00:00 CH,,179442.7,6.8,7.1
2659,22:00:00,20/04/2024 10:00:00 CH,,179448.3,5.6,5.2
2660,23:00:00,20/04/2024 11:00:00 CH,,179452.5,4.2,4.4
2661,0:00:00,21/04/2024 12:00:00 SA,,179454.6,2.1,2
2662,1:00:00,21/04/2024 1:00:00 SA,,179456.1,1.5,1.4
2663,2:00:00,21/04/2024 2:00:00 SA,,179457.6,1.5,1.4
2664,3:00:00,21/04/2024 3:00:00 SA,,179459,1.4,1.4
2665,4:00:00,21/04/2024 4:00:00 SA,,179460.6,1.6,1.6
2666,5:00:00,21/04/2024 5:00:00 SA,,179462.2,1.6,1.6
2667,6:00:00,21/04/2024 6:00:00 SA,,179465.3,3.1,3
2668,7:00:00,21/04/2024 7:00:00 SA,,179471,5.7,5.5
2669,8:00:00,21/04/2024 8:00:00 SA,,179477.3,6.3,6.4
2670,9:00:00,21/04/2024 9:00:00 SA,,179482.9,5.6,5.6
2671,10:00:00,21/04/2024 10:00:00 SA,,179489.7,6.8,7.4
2672,11:00:00,21/04/2024 11:00:00 SA,,179496.8,7.1,6.9
2673,12:00:00,21/04/2024 12:00:00 CH,,179503,6.2,6.4
2674,13:00:00,21/04/2024 1:00:00 CH,,179507.8,4.8,5
2675,14:00:00,21/04/2024 2:00:00 CH,,179511.8,4,3.9
2676,15:00:00,21/04/2024 3:00:00 CH,,179516.1,4.3,4.1
2677,16:00:00,21/04/2024 4:00:00 CH,,179520.7,4.6,3.7
2678,17:00:00,21/04/2024 5:00:00 CH,,179527,6.3,6.4
2679,18:00:00,21/04/2024 6:00:00 CH,,179536.8,9.8,9.6
2680,19:00:00,21/04/2024 7:00:00 CH,,179546.9,10.1,10.4
2681,20:00:00,21/04/2024 8:00:00 CH,,179554.5,7.6,7.3
2682,21:00:00,21/04/2024 9:00:00 CH,,179560.5,6,6.7
2683,22:00:00,21/04/2024 10:00:00 CH,,179566.3,5.8,6.3
2684,23:00:00,21/04/2024 11:00:00 CH,,179571.2,4.9,4.7
2685,0:00:00,22/04/2024 12:00:00 SA,,179573.2,2,1.9
2686,1:00:00,22/04/2024 1:00:00 SA,,179574.6,1.4,1.5
2687,2:00:00,22/04/2024 2:00:00 SA,,179575.9,1.3,1.2
2688,3:00:00,22/04/2024 3:00:00 SA,,179577.1,1.2,1.3
2689,4:00:00,22/04/2024 4:00:00 SA,,179578.5,1.4,1.3
2690,5:00:00,22/04/2024 5:00:00 SA,,179580.3,1.8,1.4
2691,6:00:00,22/04/2024 6:00:00 SA,,179584.2,3.9,3.8
2692,7:00:00,22/04/2024 7:00:00 SA,,179592.3,8.1,7.7
2693,8:00:00,22/04/2024 8:00:00 SA,,179597.6,5.3,5
2694,9:00:00,22/04/2024 9:00:00 SA,,179601.6,4,4
2695,10:00:00,22/04/2024 10:00:00 SA,,179606.6,5,4.9
2696,11:00:00,22/04/2024 11:00:00 SA,,179612.3,5.7,5.9
2697,12:00:00,22/04/2024 12:00:00 CH,,179617.7,5.4,4.6
2698,13:00:00,22/04/2024 1:00:00 CH,,179622.9,5.2,4.7
2699,14:00:00,22/04/2024 2:00:00 CH,,179626.4,3.5,3.4
2700,15:00:00,22/04/2024 3:00:00 CH,,179629.6,3.2,3.2
2701,16:00:00,22/04/2024 4:00:00 CH,,179633,3.4,3.5
2702,17:00:00,22/04/2024 5:00:00 CH,,179637.5,4.5,4.2
2703,18:00:00,22/04/2024 6:00:00 CH,,179647,9.5,8.7
2704,19:00:00,22/04/2024 7:00:00 CH,,179658.4,11.4,11.9
2705,20:00:00,22/04/2024 8:00:00 CH,,179667.3,8.9,9
2706,21:00:00,22/04/2024 9:00:00 CH,,179674.7,7.4,7.5
2707,22:00:00,22/04/2024 10:00:00 CH,,179681,6.3,6.9
2708,23:00:00,22/04/2024 11:00:00 CH,,179685.1,4.1,4.5
2709,0:00:00,23/04/2024 12:00:00 SA,,179687,1.9,1.8
2710,1:00:00,23/04/2024 1:00:00 SA,,179688.4,1.4,1.3
2711,2:00:00,23/04/2024 2:00:00 SA,,179689.7,1.3,1.4
2712,3:00:00,23/04/2024 3:00:00 SA,,179691.1,1.4,1.1
2713,4:00:00,23/04/2024 4:00:00 SA,,179692.4,1.3,1.1
2714,5:00:00,23/04/2024 5:00:00 SA,,179694.3,1.9,1.9
2715,6:00:00,23/04/2024 6:00:00 SA,,179698.8,4.5,4.2
2716,7:00:00,23/04/2024 7:00:00 SA,,179706.3,7.5,7.4
2717,8:00:00,23/04/2024 8:00:00 SA,,179712.2,5.9,6.1
2718,9:00:00,23/04/2024 9:00:00 SA,,179717.9,5.7,6.1
2719,10:00:00,23/04/2024 10:00:00 SA,,179723.3,5.4,6
2720,11:00:00,23/04/2024 11:00:00 SA,,179728.7,5.4,5.4
2721,12:00:00,23/04/2024 12:00:00 CH,,179734.5,5.8,5.5
2722,13:00:00,23/04/2024 1:00:00 CH,,179739.1,4.6,5.2
2723,14:00:00,23/04/2024 2:00:00 CH,,179744,4.9,4.4
2724,15:00:00,23/04/2024 3:00:00 CH,,179747.7,3.7,4
2725,16:00:00,23/04/2024 4:00:00 CH,,179751.1,3.4,3.1
2726,17:00:00,23/04/2024 5:00:00 CH,,179757.7,6.6,5.8
2727,18:00:00,23/04/2024 6:00:00 CH,,179765.5,7.8,7.8
2728,19:00:00,23/04/2024 7:00:00 CH,,179775.6,10.1,10.3
2729,20:00:00,23/04/2024 8:00:00 CH,,179784.5,8.9,8.8
2730,21:00:00,23/04/2024 9:00:00 CH,,179791.7,7.2,7.5
2731,22:00:00,23/04/2024 10:00:00 CH,,179797.8,6.1,6.5
2732,23:00:00,23/04/2024 11:00:00 CH,,179802.6,4.8,5.2
2733,0:00:00,24/04/2024 12:00:00 SA,,179804.6,2,2
2734,1:00:00,24/04/2024 1:00:00 SA,,179806.2,1.6,1.5
2735,2:00:00,24/04/2024 2:00:00 SA,,179807.4,1.2,1.1
2736,3:00:00,24/04/2024 3:00:00 SA,,179808.5,1.1,1.1
2737,4:00:00,24/04/2024 4:00:00 SA,,179809.7,1.2,1.2
2738,5:00:00,24/04/2024 5:00:00 SA,,179811.7,2,2.1
2739,6:00:00,24/04/2024 6:00:00 SA,,179816,4.3,4.3
2740,7:00:00,24/04/2024 7:00:00 SA,,179824.4,8.4,8.2
2741,8:00:00,24/04/2024 8:00:00 SA,,179829.8,5.4,5.7
2742,9:00:00,24/04/2024 9:00:00 SA,,179834.3,4.5,4.7
2743,10:00:00,24/04/2024 10:00:00 SA,,179839.9,5.6,5.7
2744,11:00:00,24/04/2024 11:00:00 SA,,179846.4,6.5,6.7
2745,12:00:00,24/04/2024 12:00:00 CH,,179852.1,5.7,5.1
2746,13:00:00,24/04/2024 1:00:00 CH,,179856.9,4.8,4.6
2747,14:00:00,24/04/2024 2:00:00 CH,,179859.9,3,2.7
2748,15:00:00,24/04/2024 3:00:00 CH,,179863.3,3.4,3.5
2749,16:00:00,24/04/2024 4:00:00 CH,,179867,3.7,3.7
2750,17:00:00,24/04/2024 5:00:00 CH,,179872.8,5.8,5.5
2751,18:00:00,24/04/2024 6:00:00 CH,,179881.2,8.4,8
2752,19:00:00,24/04/2024 7:00:00 CH,,179891.8,10.6,9.7
2753,20:00:00,24/04/2024 8:00:00 CH,,179900.6,8.8,9
2754,21:00:00,24/04/2024 9:00:00 CH,,179906.8,6.2,6
2755,22:00:00,24/04/2024 10:00:00 CH,,179913,6.2,5.8
2756,23:00:00,24/04/2024 11:00:00 CH,,179917.5,4.5,4.8
2757,0:00:00,25/04/2024 12:00:00 SA,,179919.6,2.1,2.3
2758,1:00:00,25/04/2024 1:00:00 SA,,179920.8,1.2,1.3
2759,2:00:00,25/04/2024 2:00:00 SA,,179922.2,1.4,1.2
2760,3:00:00,25/04/2024 3:00:00 SA,,179923.5,1.3,1.2
2761,4:00:00,25/04/2024 4:00:00 SA,,179925,1.5,1.4
2762,5:00:00,25/04/2024 5:00:00 SA,,179927.6,2.6,1.8
2763,6:00:00,25/04/2024 6:00:00 SA,,179931.3,3.7,3.2
2764,7:00:00,25/04/2024 7:00:00 SA,,179938.2,6.9,7.3
2765,8:00:00,25/04/2024 8:00:00 SA,,179943.6,5.4,5.2
2766,9:00:00,25/04/2024 9:00:00 SA,,179947.7,4.1,3.9
2767,10:00:00,25/04/2024 10:00:00 SA,,179952.2,4.5,4.2
2768,11:00:00,25/04/2024 11:00:00 SA,,179957,4.8,4.7
2769,12:00:00,25/04/2024 12:00:00 CH,,179962.4,5.4,5.2
2770,13:00:00,25/04/2024 1:00:00 CH,,179966.8,4.4,4.4
2771,14:00:00,25/04/2024 2:00:00 CH,,179970.1,3.3,3.1
2772,15:00:00,25/04/2024 3:00:00 CH,,179972.8,2.7,2.6
2773,16:00:00,25/04/2024 4:00:00 CH,,179976,3.2,2.7
2774,17:00:00,25/04/2024 5:00:00 CH,,179982.1,6.1,5.7
2775,18:00:00,25/04/2024 6:00:00 CH,,179990.6,8.5,8.8
2776,19:00:00,25/04/2024 7:00:00 CH,,180001.1,10.5,10.4
2777,20:00:00,25/04/2024 8:00:00 CH,,180010.5,9.4,9.6
2778,21:00:00,25/04/2024 9:00:00 CH,,180017.9,7.4,7
